timestamp,log_type,message,stacktrace
94.80933,Warning,Setting angular velocity of a kinematic body is not supported.,UnityEngine.Rigidbody:set_angularVelocity (UnityEngine.Vector3).  ProjectileTask:TaskBegin () (at Assets/Scripts/Tasks/ProjectileTask.cs:491).  ExperimentController:TrialBegin () (at Assets/Scripts/Core/ExperimentController.cs:275).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:Begin () (at Assets/UXF/Scripts/Etc/Trial.cs:129).  UXF.Session:BeginNextTrial () (at Assets/UXF/Scripts/Session.cs:429).  UXF.Session:BeginNextTrialSafe () (at Assets/UXF/Scripts/Session.cs:439).  ExperimentController:BeginNextTrial () (at Assets/Scripts/Core/ExperimentController.cs:238).  ExperimentController:TrialEnd () (at Assets/Scripts/Core/ExperimentController.cs:320).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:End () (at Assets/UXF/Scripts/Etc/Trial.cs:146).  UXF.Session:EndCurrentTrial () (at Assets/UXF/Scripts/Session.cs:421).  ExperimentController:Update () (at Assets/Scripts/Core/ExperimentController.cs:72).  
95.14353,Log,Button held,UnityEngine.Debug:Log (object).  ProjectileTask:Update () (at Assets/Scripts/Tasks/ProjectileTask.cs:195).  
95.18999,Log,Launch force (0.57 0.00 1.62),UnityEngine.Debug:Log (object).  ProjectileTask:FixedUpdate () (at Assets/Scripts/Tasks/ProjectileTask.cs:175).  
95.18999,Log,Launch mag 1.717038,UnityEngine.Debug:Log (object).  ProjectileTask:FixedUpdate () (at Assets/Scripts/Tasks/ProjectileTask.cs:176).  
96.07,Warning,Setting linear velocity of a kinematic body is not supported.,UnityEngine.Rigidbody:set_velocity (UnityEngine.Vector3).  BallDetector:OnTriggerEnter (UnityEngine.Collider) (at Assets/Scripts/Tasks/BallDetector.cs:14).  
96.0759,Log,The distance from target is 0.4086264 units,UnityEngine.Debug:Log (object).  ProjectileTask:CalculatePoints (bool) (at Assets/Scripts/Tasks/ProjectileTask.cs:398).  ProjectileTask:Update () (at Assets/Scripts/Tasks/ProjectileTask.cs:312).  
96.0759,Log,Target width 0.2519452,UnityEngine.Debug:Log (object).  ProjectileTask:CalculatePoints (bool) (at Assets/Scripts/Tasks/ProjectileTask.cs:408).  ProjectileTask:Update () (at Assets/Scripts/Tasks/ProjectileTask.cs:312).  
96.0759,Log,Scored 0 points,UnityEngine.Debug:Log (object).  ProjectileTask:CalculatePoints (bool) (at Assets/Scripts/Tasks/ProjectileTask.cs:420).  ProjectileTask:Update () (at Assets/Scripts/Tasks/ProjectileTask.cs:312).  
96.0759,Log,Ball came to a stop
0 points,UnityEngine.Debug:Log (object).  ProjectileTask/<DisplayMessage>d__39:MoveNext () (at Assets/Scripts/Tasks/ProjectileTask.cs:364).  UnityEngine.MonoBehaviour:StartCoroutine (System.Collections.IEnumerator).  ProjectileTask:Update () (at Assets/Scripts/Tasks/ProjectileTask.cs:313).  
96.07999,Warning,Setting linear velocity of a kinematic body is not supported.,UnityEngine.Rigidbody:set_velocity (UnityEngine.Vector3).  BallDetector:OnTriggerEnter (UnityEngine.Collider) (at Assets/Scripts/Tasks/BallDetector.cs:14).  
97.59383,Warning,Setting linear velocity of a kinematic body is not supported.,UnityEngine.Rigidbody:set_velocity (UnityEngine.Vector3).  ProjectileTask:TaskBegin () (at Assets/Scripts/Tasks/ProjectileTask.cs:490).  ExperimentController:TrialBegin () (at Assets/Scripts/Core/ExperimentController.cs:275).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:Begin () (at Assets/UXF/Scripts/Etc/Trial.cs:129).  UXF.Session:BeginNextTrial () (at Assets/UXF/Scripts/Session.cs:429).  UXF.Session:BeginNextTrialSafe () (at Assets/UXF/Scripts/Session.cs:439).  ExperimentController:BeginNextTrial () (at Assets/Scripts/Core/ExperimentController.cs:238).  ExperimentController:TrialEnd () (at Assets/Scripts/Core/ExperimentController.cs:320).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:End () (at Assets/UXF/Scripts/Etc/Trial.cs:146).  UXF.Session:EndCurrentTrial () (at Assets/UXF/Scripts/Session.cs:421).  ExperimentController:Update () (at Assets/Scripts/Core/ExperimentController.cs:72).  
97.59383,Warning,Setting angular velocity of a kinematic body is not supported.,UnityEngine.Rigidbody:set_angularVelocity (UnityEngine.Vector3).  ProjectileTask:TaskBegin () (at Assets/Scripts/Tasks/ProjectileTask.cs:491).  ExperimentController:TrialBegin () (at Assets/Scripts/Core/ExperimentController.cs:275).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:Begin () (at Assets/UXF/Scripts/Etc/Trial.cs:129).  UXF.Session:BeginNextTrial () (at Assets/UXF/Scripts/Session.cs:429).  UXF.Session:BeginNextTrialSafe () (at Assets/UXF/Scripts/Session.cs:439).  ExperimentController:BeginNextTrial () (at Assets/Scripts/Core/ExperimentController.cs:238).  ExperimentController:TrialEnd () (at Assets/Scripts/Core/ExperimentController.cs:320).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:End () (at Assets/UXF/Scripts/Etc/Trial.cs:146).  UXF.Session:EndCurrentTrial () (at Assets/UXF/Scripts/Session.cs:421).  ExperimentController:Update () (at Assets/Scripts/Core/ExperimentController.cs:72).  
97.92798,Log,Button held,UnityEngine.Debug:Log (object).  ProjectileTask:Update () (at Assets/Scripts/Tasks/ProjectileTask.cs:195).  
97.99,Log,Launch force (0.71 0.00 1.26),UnityEngine.Debug:Log (object).  ProjectileTask:FixedUpdate () (at Assets/Scripts/Tasks/ProjectileTask.cs:175).  
97.99,Log,Launch mag 1.441946,UnityEngine.Debug:Log (object).  ProjectileTask:FixedUpdate () (at Assets/Scripts/Tasks/ProjectileTask.cs:176).  
99.13,Warning,Setting linear velocity of a kinematic body is not supported.,UnityEngine.Rigidbody:set_velocity (UnityEngine.Vector3).  BallDetector:OnTriggerEnter (UnityEngine.Collider) (at Assets/Scripts/Tasks/BallDetector.cs:14).  
99.13947,Log,The distance from target is 0.2684091 units,UnityEngine.Debug:Log (object).  ProjectileTask:CalculatePoints (bool) (at Assets/Scripts/Tasks/ProjectileTask.cs:398).  ProjectileTask:Update () (at Assets/Scripts/Tasks/ProjectileTask.cs:312).  
99.13947,Log,Target width 0.2519452,UnityEngine.Debug:Log (object).  ProjectileTask:CalculatePoints (bool) (at Assets/Scripts/Tasks/ProjectileTask.cs:408).  ProjectileTask:Update () (at Assets/Scripts/Tasks/ProjectileTask.cs:312).  
99.13947,Log,Scored 0 points,UnityEngine.Debug:Log (object).  ProjectileTask:CalculatePoints (bool) (at Assets/Scripts/Tasks/ProjectileTask.cs:420).  ProjectileTask:Update () (at Assets/Scripts/Tasks/ProjectileTask.cs:312).  
99.13947,Log,Ball came to a stop
0 points,UnityEngine.Debug:Log (object).  ProjectileTask/<DisplayMessage>d__39:MoveNext () (at Assets/Scripts/Tasks/ProjectileTask.cs:364).  UnityEngine.MonoBehaviour:StartCoroutine (System.Collections.IEnumerator).  ProjectileTask:Update () (at Assets/Scripts/Tasks/ProjectileTask.cs:313).  
99.14,Warning,Setting linear velocity of a kinematic body is not supported.,UnityEngine.Rigidbody:set_velocity (UnityEngine.Vector3).  BallDetector:OnTriggerEnter (UnityEngine.Collider) (at Assets/Scripts/Tasks/BallDetector.cs:14).  
100.6577,Warning,Setting linear velocity of a kinematic body is not supported.,UnityEngine.Rigidbody:set_velocity (UnityEngine.Vector3).  ProjectileTask:TaskBegin () (at Assets/Scripts/Tasks/ProjectileTask.cs:490).  ExperimentController:TrialBegin () (at Assets/Scripts/Core/ExperimentController.cs:275).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:Begin () (at Assets/UXF/Scripts/Etc/Trial.cs:129).  UXF.Session:BeginNextTrial () (at Assets/UXF/Scripts/Session.cs:429).  UXF.Session:BeginNextTrialSafe () (at Assets/UXF/Scripts/Session.cs:439).  ExperimentController:BeginNextTrial () (at Assets/Scripts/Core/ExperimentController.cs:238).  ExperimentController:TrialEnd () (at Assets/Scripts/Core/ExperimentController.cs:320).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:End () (at Assets/UXF/Scripts/Etc/Trial.cs:146).  UXF.Session:EndCurrentTrial () (at Assets/UXF/Scripts/Session.cs:421).  ExperimentController:Update () (at Assets/Scripts/Core/ExperimentController.cs:72).  
100.6577,Warning,Setting angular velocity of a kinematic body is not supported.,UnityEngine.Rigidbody:set_angularVelocity (UnityEngine.Vector3).  ProjectileTask:TaskBegin () (at Assets/Scripts/Tasks/ProjectileTask.cs:491).  ExperimentController:TrialBegin () (at Assets/Scripts/Core/ExperimentController.cs:275).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:Begin () (at Assets/UXF/Scripts/Etc/Trial.cs:129).  UXF.Session:BeginNextTrial () (at Assets/UXF/Scripts/Session.cs:429).  UXF.Session:BeginNextTrialSafe () (at Assets/UXF/Scripts/Session.cs:439).  ExperimentController:BeginNextTrial () (at Assets/Scripts/Core/ExperimentController.cs:238).  ExperimentController:TrialEnd () (at Assets/Scripts/Core/ExperimentController.cs:320).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:End () (at Assets/UXF/Scripts/Etc/Trial.cs:146).  UXF.Session:EndCurrentTrial () (at Assets/UXF/Scripts/Session.cs:421).  ExperimentController:Update () (at Assets/Scripts/Core/ExperimentController.cs:72).  
104.2343,Log,Button held,UnityEngine.Debug:Log (object).  ProjectileTask:Update () (at Assets/Scripts/Tasks/ProjectileTask.cs:195).  
104.3,Log,Launch force (0.60 0.00 1.37),UnityEngine.Debug:Log (object).  ProjectileTask:FixedUpdate () (at Assets/Scripts/Tasks/ProjectileTask.cs:175).  
104.3,Log,Launch mag 1.49449,UnityEngine.Debug:Log (object).  ProjectileTask:FixedUpdate () (at Assets/Scripts/Tasks/ProjectileTask.cs:176).  
105.35,Warning,Setting linear velocity of a kinematic body is not supported.,UnityEngine.Rigidbody:set_velocity (UnityEngine.Vector3).  BallDetector:OnTriggerEnter (UnityEngine.Collider) (at Assets/Scripts/Tasks/BallDetector.cs:14).  
105.36,Warning,Setting linear velocity of a kinematic body is not supported.,UnityEngine.Rigidbody:set_velocity (UnityEngine.Vector3).  BallDetector:OnTriggerEnter (UnityEngine.Collider) (at Assets/Scripts/Tasks/BallDetector.cs:14).  
105.3627,Log,The distance from target is 0.2713076 units,UnityEngine.Debug:Log (object).  ProjectileTask:CalculatePoints (bool) (at Assets/Scripts/Tasks/ProjectileTask.cs:398).  ProjectileTask:Update () (at Assets/Scripts/Tasks/ProjectileTask.cs:312).  
105.3627,Log,Target width 0.2519452,UnityEngine.Debug:Log (object).  ProjectileTask:CalculatePoints (bool) (at Assets/Scripts/Tasks/ProjectileTask.cs:408).  ProjectileTask:Update () (at Assets/Scripts/Tasks/ProjectileTask.cs:312).  
105.3627,Log,Scored 0 points,UnityEngine.Debug:Log (object).  ProjectileTask:CalculatePoints (bool) (at Assets/Scripts/Tasks/ProjectileTask.cs:420).  ProjectileTask:Update () (at Assets/Scripts/Tasks/ProjectileTask.cs:312).  
105.3627,Log,Ball came to a stop
0 points,UnityEngine.Debug:Log (object).  ProjectileTask/<DisplayMessage>d__39:MoveNext () (at Assets/Scripts/Tasks/ProjectileTask.cs:364).  UnityEngine.MonoBehaviour:StartCoroutine (System.Collections.IEnumerator).  ProjectileTask:Update () (at Assets/Scripts/Tasks/ProjectileTask.cs:313).  
106.8799,Warning,Setting linear velocity of a kinematic body is not supported.,UnityEngine.Rigidbody:set_velocity (UnityEngine.Vector3).  ProjectileTask:TaskBegin () (at Assets/Scripts/Tasks/ProjectileTask.cs:490).  ExperimentController:TrialBegin () (at Assets/Scripts/Core/ExperimentController.cs:275).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:Begin () (at Assets/UXF/Scripts/Etc/Trial.cs:129).  UXF.Session:BeginNextTrial () (at Assets/UXF/Scripts/Session.cs:429).  UXF.Session:BeginNextTrialSafe () (at Assets/UXF/Scripts/Session.cs:439).  ExperimentController:BeginNextTrial () (at Assets/Scripts/Core/ExperimentController.cs:238).  ExperimentController:TrialEnd () (at Assets/Scripts/Core/ExperimentController.cs:320).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:End () (at Assets/UXF/Scripts/Etc/Trial.cs:146).  UXF.Session:EndCurrentTrial () (at Assets/UXF/Scripts/Session.cs:421).  ExperimentController:Update () (at Assets/Scripts/Core/ExperimentController.cs:72).  
106.8799,Warning,Setting angular velocity of a kinematic body is not supported.,UnityEngine.Rigidbody:set_angularVelocity (UnityEngine.Vector3).  ProjectileTask:TaskBegin () (at Assets/Scripts/Tasks/ProjectileTask.cs:491).  ExperimentController:TrialBegin () (at Assets/Scripts/Core/ExperimentController.cs:275).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:Begin () (at Assets/UXF/Scripts/Etc/Trial.cs:129).  UXF.Session:BeginNextTrial () (at Assets/UXF/Scripts/Session.cs:429).  UXF.Session:BeginNextTrialSafe () (at Assets/UXF/Scripts/Session.cs:439).  ExperimentController:BeginNextTrial () (at Assets/Scripts/Core/ExperimentController.cs:238).  ExperimentController:TrialEnd () (at Assets/Scripts/Core/ExperimentController.cs:320).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:End () (at Assets/UXF/Scripts/Etc/Trial.cs:146).  UXF.Session:EndCurrentTrial () (at Assets/UXF/Scripts/Session.cs:421).  ExperimentController:Update () (at Assets/Scripts/Core/ExperimentController.cs:72).  
116.1515,Log,Button held,UnityEngine.Debug:Log (object).  ProjectileTask:Update () (at Assets/Scripts/Tasks/ProjectileTask.cs:195).  
116.27,Log,The launch force was too small applying a new force,UnityEngine.Debug:Log (object).  ProjectileTask:FixedUpdate () (at Assets/Scripts/Tasks/ProjectileTask.cs:167).  
116.27,Log,New force (0.00 0.00 0.00),UnityEngine.Debug:Log (object).  ProjectileTask:FixedUpdate () (at Assets/Scripts/Tasks/ProjectileTask.cs:168).  
116.27,Log,New force mag 0,UnityEngine.Debug:Log (object).  ProjectileTask:FixedUpdate () (at Assets/Scripts/Tasks/ProjectileTask.cs:169).  
116.27,Log,Launch force (0.00 0.00 0.00),UnityEngine.Debug:Log (object).  ProjectileTask:FixedUpdate () (at Assets/Scripts/Tasks/ProjectileTask.cs:175).  
116.27,Log,Launch mag 0,UnityEngine.Debug:Log (object).  ProjectileTask:FixedUpdate () (at Assets/Scripts/Tasks/ProjectileTask.cs:176).  
117.4601,Log,Ball out of bounds
0 points,UnityEngine.Debug:Log (object).  ProjectileTask/<DisplayMessage>d__39:MoveNext () (at Assets/Scripts/Tasks/ProjectileTask.cs:364).  UnityEngine.MonoBehaviour:StartCoroutine (System.Collections.IEnumerator).  ProjectileTask:Update () (at Assets/Scripts/Tasks/ProjectileTask.cs:330).  
118.9775,Warning,Setting linear velocity of a kinematic body is not supported.,UnityEngine.Rigidbody:set_velocity (UnityEngine.Vector3).  ProjectileTask:TaskBegin () (at Assets/Scripts/Tasks/ProjectileTask.cs:490).  ExperimentController:TrialBegin () (at Assets/Scripts/Core/ExperimentController.cs:275).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:Begin () (at Assets/UXF/Scripts/Etc/Trial.cs:129).  UXF.Session:BeginNextTrial () (at Assets/UXF/Scripts/Session.cs:429).  UXF.Session:BeginNextTrialSafe () (at Assets/UXF/Scripts/Session.cs:439).  ExperimentController:BeginNextTrial () (at Assets/Scripts/Core/ExperimentController.cs:238).  ExperimentController:TrialEnd () (at Assets/Scripts/Core/ExperimentController.cs:320).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:End () (at Assets/UXF/Scripts/Etc/Trial.cs:146).  UXF.Session:EndCurrentTrial () (at Assets/UXF/Scripts/Session.cs:421).  ExperimentController:Update () (at Assets/Scripts/Core/ExperimentController.cs:72).  
118.9775,Warning,Setting angular velocity of a kinematic body is not supported.,UnityEngine.Rigidbody:set_angularVelocity (UnityEngine.Vector3).  ProjectileTask:TaskBegin () (at Assets/Scripts/Tasks/ProjectileTask.cs:491).  ExperimentController:TrialBegin () (at Assets/Scripts/Core/ExperimentController.cs:275).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:Begin () (at Assets/UXF/Scripts/Etc/Trial.cs:129).  UXF.Session:BeginNextTrial () (at Assets/UXF/Scripts/Session.cs:429).  UXF.Session:BeginNextTrialSafe () (at Assets/UXF/Scripts/Session.cs:439).  ExperimentController:BeginNextTrial () (at Assets/Scripts/Core/ExperimentController.cs:238).  ExperimentController:TrialEnd () (at Assets/Scripts/Core/ExperimentController.cs:320).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:End () (at Assets/UXF/Scripts/Etc/Trial.cs:146).  UXF.Session:EndCurrentTrial () (at Assets/UXF/Scripts/Session.cs:421).  ExperimentController:Update () (at Assets/Scripts/Core/ExperimentController.cs:72).  
119.3115,Log,Button held,UnityEngine.Debug:Log (object).  ProjectileTask:Update () (at Assets/Scripts/Tasks/ProjectileTask.cs:195).  
119.36,Log,Launch force (0.31 0.00 1.79),UnityEngine.Debug:Log (object).  ProjectileTask:FixedUpdate () (at Assets/Scripts/Tasks/ProjectileTask.cs:175).  
119.36,Log,Launch mag 1.821578,UnityEngine.Debug:Log (object).  ProjectileTask:FixedUpdate () (at Assets/Scripts/Tasks/ProjectileTask.cs:176).  
120.15,Warning,Setting linear velocity of a kinematic body is not supported.,UnityEngine.Rigidbody:set_velocity (UnityEngine.Vector3).  BallDetector:OnTriggerEnter (UnityEngine.Collider) (at Assets/Scripts/Tasks/BallDetector.cs:14).  
120.16,Warning,Setting linear velocity of a kinematic body is not supported.,UnityEngine.Rigidbody:set_velocity (UnityEngine.Vector3).  BallDetector:OnTriggerEnter (UnityEngine.Collider) (at Assets/Scripts/Tasks/BallDetector.cs:14).  
120.1606,Log,The distance from target is 0.2651865 units,UnityEngine.Debug:Log (object).  ProjectileTask:CalculatePoints (bool) (at Assets/Scripts/Tasks/ProjectileTask.cs:398).  ProjectileTask:Update () (at Assets/Scripts/Tasks/ProjectileTask.cs:312).  
120.1606,Log,Target width 0.2519452,UnityEngine.Debug:Log (object).  ProjectileTask:CalculatePoints (bool) (at Assets/Scripts/Tasks/ProjectileTask.cs:408).  ProjectileTask:Update () (at Assets/Scripts/Tasks/ProjectileTask.cs:312).  
120.1606,Log,Scored 0 points,UnityEngine.Debug:Log (object).  ProjectileTask:CalculatePoints (bool) (at Assets/Scripts/Tasks/ProjectileTask.cs:420).  ProjectileTask:Update () (at Assets/Scripts/Tasks/ProjectileTask.cs:312).  
120.1606,Log,Ball came to a stop
0 points,UnityEngine.Debug:Log (object).  ProjectileTask/<DisplayMessage>d__39:MoveNext () (at Assets/Scripts/Tasks/ProjectileTask.cs:364).  UnityEngine.MonoBehaviour:StartCoroutine (System.Collections.IEnumerator).  ProjectileTask:Update () (at Assets/Scripts/Tasks/ProjectileTask.cs:313).  
121.6785,Log,Input device set as vr_controller,UnityEngine.Debug:Log (object).  ExperimentController:TrialBegin () (at Assets/Scripts/Core/ExperimentController.cs:264).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:Begin () (at Assets/UXF/Scripts/Etc/Trial.cs:129).  UXF.Session:BeginNextTrial () (at Assets/UXF/Scripts/Session.cs:429).  UXF.Session:BeginNextTrialSafe () (at Assets/UXF/Scripts/Session.cs:439).  ExperimentController:BeginNextTrial () (at Assets/Scripts/Core/ExperimentController.cs:238).  ExperimentController:TrialEnd () (at Assets/Scripts/Core/ExperimentController.cs:320).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:End () (at Assets/UXF/Scripts/Etc/Trial.cs:146).  UXF.Session:EndCurrentTrial () (at Assets/UXF/Scripts/Session.cs:421).  ExperimentController:Update () (at Assets/Scripts/Core/ExperimentController.cs:72).  
121.6785,Log,Setting VR position,UnityEngine.Debug:Log (object).  BaseTask:SetUp () (at Assets/Scripts/Core/BaseTask.cs:180).  ProjectileTask:SetUp () (at Assets/Scripts/Tasks/ProjectileTask.cs:427).  ExperimentController:TrialBegin () (at Assets/Scripts/Core/ExperimentController.cs:272).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:Begin () (at Assets/UXF/Scripts/Etc/Trial.cs:129).  UXF.Session:BeginNextTrial () (at Assets/UXF/Scripts/Session.cs:429).  UXF.Session:BeginNextTrialSafe () (at Assets/UXF/Scripts/Session.cs:439).  ExperimentController:BeginNextTrial () (at Assets/Scripts/Core/ExperimentController.cs:238).  ExperimentController:TrialEnd () (at Assets/Scripts/Core/ExperimentController.cs:320).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:End () (at Assets/UXF/Scripts/Etc/Trial.cs:146).  UXF.Session:EndCurrentTrial () (at Assets/UXF/Scripts/Session.cs:421).  ExperimentController:Update () (at Assets/Scripts/Core/ExperimentController.cs:72).  
121.9848,Log,Button held,UnityEngine.Debug:Log (object).  ProjectileTask:Update () (at Assets/Scripts/Tasks/ProjectileTask.cs:195).  
122.05,Log,Launch force (0.55 0.00 1.08),UnityEngine.Debug:Log (object).  ProjectileTask:FixedUpdate () (at Assets/Scripts/Tasks/ProjectileTask.cs:175).  
122.05,Log,Launch mag 1.214953,UnityEngine.Debug:Log (object).  ProjectileTask:FixedUpdate () (at Assets/Scripts/Tasks/ProjectileTask.cs:176).  
123.38,Warning,Setting linear velocity of a kinematic body is not supported.,UnityEngine.Rigidbody:set_velocity (UnityEngine.Vector3).  BallDetector:OnTriggerEnter (UnityEngine.Collider) (at Assets/Scripts/Tasks/BallDetector.cs:14).  
123.39,Warning,Setting linear velocity of a kinematic body is not supported.,UnityEngine.Rigidbody:set_velocity (UnityEngine.Vector3).  BallDetector:OnTriggerEnter (UnityEngine.Collider) (at Assets/Scripts/Tasks/BallDetector.cs:14).  
123.3913,Log,The distance from target is 0.7870522 units,UnityEngine.Debug:Log (object).  ProjectileTask:CalculatePoints (bool) (at Assets/Scripts/Tasks/ProjectileTask.cs:398).  ProjectileTask:Update () (at Assets/Scripts/Tasks/ProjectileTask.cs:312).  
123.3913,Log,Target width 0.2519452,UnityEngine.Debug:Log (object).  ProjectileTask:CalculatePoints (bool) (at Assets/Scripts/Tasks/ProjectileTask.cs:408).  ProjectileTask:Update () (at Assets/Scripts/Tasks/ProjectileTask.cs:312).  
123.3913,Log,Scored 0 points,UnityEngine.Debug:Log (object).  ProjectileTask:CalculatePoints (bool) (at Assets/Scripts/Tasks/ProjectileTask.cs:420).  ProjectileTask:Update () (at Assets/Scripts/Tasks/ProjectileTask.cs:312).  
123.3913,Log,Ball came to a stop
0 points,UnityEngine.Debug:Log (object).  ProjectileTask/<DisplayMessage>d__39:MoveNext () (at Assets/Scripts/Tasks/ProjectileTask.cs:364).  UnityEngine.MonoBehaviour:StartCoroutine (System.Collections.IEnumerator).  ProjectileTask:Update () (at Assets/Scripts/Tasks/ProjectileTask.cs:313).  
124.9084,Warning,Setting linear velocity of a kinematic body is not supported.,UnityEngine.Rigidbody:set_velocity (UnityEngine.Vector3).  ProjectileTask:TaskBegin () (at Assets/Scripts/Tasks/ProjectileTask.cs:490).  ExperimentController:TrialBegin () (at Assets/Scripts/Core/ExperimentController.cs:275).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:Begin () (at Assets/UXF/Scripts/Etc/Trial.cs:129).  UXF.Session:BeginNextTrial () (at Assets/UXF/Scripts/Session.cs:429).  UXF.Session:BeginNextTrialSafe () (at Assets/UXF/Scripts/Session.cs:439).  ExperimentController:BeginNextTrial () (at Assets/Scripts/Core/ExperimentController.cs:238).  ExperimentController:TrialEnd () (at Assets/Scripts/Core/ExperimentController.cs:320).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:End () (at Assets/UXF/Scripts/Etc/Trial.cs:146).  UXF.Session:EndCurrentTrial () (at Assets/UXF/Scripts/Session.cs:421).  ExperimentController:Update () (at Assets/Scripts/Core/ExperimentController.cs:72).  
124.9084,Warning,Setting angular velocity of a kinematic body is not supported.,UnityEngine.Rigidbody:set_angularVelocity (UnityEngine.Vector3).  ProjectileTask:TaskBegin () (at Assets/Scripts/Tasks/ProjectileTask.cs:491).  ExperimentController:TrialBegin () (at Assets/Scripts/Core/ExperimentController.cs:275).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:Begin () (at Assets/UXF/Scripts/Etc/Trial.cs:129).  UXF.Session:BeginNextTrial () (at Assets/UXF/Scripts/Session.cs:429).  UXF.Session:BeginNextTrialSafe () (at Assets/UXF/Scripts/Session.cs:439).  ExperimentController:BeginNextTrial () (at Assets/Scripts/Core/ExperimentController.cs:238).  ExperimentController:TrialEnd () (at Assets/Scripts/Core/ExperimentController.cs:320).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:End () (at Assets/UXF/Scripts/Etc/Trial.cs:146).  UXF.Session:EndCurrentTrial () (at Assets/UXF/Scripts/Session.cs:421).  ExperimentController:Update () (at Assets/Scripts/Core/ExperimentController.cs:72).  
125.2987,Log,Button held,UnityEngine.Debug:Log (object).  ProjectileTask:Update () (at Assets/Scripts/Tasks/ProjectileTask.cs:195).  
125.35,Log,Launch force (0.50 0.00 1.87),UnityEngine.Debug:Log (object).  ProjectileTask:FixedUpdate () (at Assets/Scripts/Tasks/ProjectileTask.cs:175).  
125.35,Log,Launch mag 1.938112,UnityEngine.Debug:Log (object).  ProjectileTask:FixedUpdate () (at Assets/Scripts/Tasks/ProjectileTask.cs:176).  
126.11,Warning,Setting linear velocity of a kinematic body is not supported.,UnityEngine.Rigidbody:set_velocity (UnityEngine.Vector3).  BallDetector:OnTriggerEnter (UnityEngine.Collider) (at Assets/Scripts/Tasks/BallDetector.cs:14).  
126.1195,Log,The distance from target is 0.2830646 units,UnityEngine.Debug:Log (object).  ProjectileTask:CalculatePoints (bool) (at Assets/Scripts/Tasks/ProjectileTask.cs:398).  ProjectileTask:Update () (at Assets/Scripts/Tasks/ProjectileTask.cs:312).  
126.1195,Log,Target width 0.2519452,UnityEngine.Debug:Log (object).  ProjectileTask:CalculatePoints (bool) (at Assets/Scripts/Tasks/ProjectileTask.cs:408).  ProjectileTask:Update () (at Assets/Scripts/Tasks/ProjectileTask.cs:312).  
126.1195,Log,Scored 0 points,UnityEngine.Debug:Log (object).  ProjectileTask:CalculatePoints (bool) (at Assets/Scripts/Tasks/ProjectileTask.cs:420).  ProjectileTask:Update () (at Assets/Scripts/Tasks/ProjectileTask.cs:312).  
126.1195,Log,Ball came to a stop
0 points,UnityEngine.Debug:Log (object).  ProjectileTask/<DisplayMessage>d__39:MoveNext () (at Assets/Scripts/Tasks/ProjectileTask.cs:364).  UnityEngine.MonoBehaviour:StartCoroutine (System.Collections.IEnumerator).  ProjectileTask:Update () (at Assets/Scripts/Tasks/ProjectileTask.cs:313).  
